NATIONAL_BUILDING_ID,PROJECT_NAME,BUILDING_NAME,HOUSING_AUTHORITY,STREET_ADDRESS,CITY,STATE,ZIP5,ZIP9,LATITUDE,LONGITUDE,TOTAL_UNITS,ACC_UNITS,TOTAL_OCCUPIED,PERCENT_OCCUPIED,COUNTY,CITY,MSA_NM,CONSTRUCT_DATE,DOFA_ACTUAL_DT
7083620000,HIGH POINT PHASE I,,Seattle Housing Authority,6338 30th Ave SW,Seattle,WA,98126,3166,47.546391,-122.37035,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-02-28T00:00:00.000Z,2006-05-31T00:00:00.000Z
1183620000,HIGH POINT PHASE I,,Seattle Housing Authority,6321 29th Ave SW,Seattle,WA,98126,2974,47.546256,-122.370005,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
4939030000,Rainier Vista Phase III,,Seattle Housing Authority,3111 S Genesee St,Seattle,WA,98108,2415,47.564208,-122.293199,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2012-04-30T00:00:00.000Z,2012-04-30T00:00:00.000Z
5913620000,SCATTERED SITES,S42-12305,Seattle Housing Authority,10444 Alderbrook Pl NW,Seattle,WA,98177,5144,47.70481,-122.365579,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1950-01-01T00:00:00.000Z,1983-11-30T00:00:00.000Z
2033620000,SCATTERED SITES,S42-13529,Seattle Housing Authority,410 NW 100th Pl,Seattle,WA,98177,4935,47.703211,-122.362966,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1953-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
9503620000,SCATTERED SITES,S43-12285,Seattle Housing Authority,6100 26th Ave NW,Seattle,WA,98107,3222,47.673115,-122.389886,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1982-01-01T00:00:00.000Z,1983-01-31T00:00:00.000Z
403620000,SCATTERED SITES,S42-13034,Seattle Housing Authority,3614 NE 73rd Pl,Seattle,WA,98115,5952,47.681859,-122.288712,5,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1960-01-01T00:00:00.000Z,1980-09-30T00:00:00.000Z
7463620000,RAINIER VISTA PHASE I,,Seattle Housing Authority,2903 S Columbian Way,Seattle,WA,98108,2113,47.562429,-122.295143,5,3,3,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2004-11-01T00:00:00.000Z,2005-08-31T00:00:00.000Z
8603620000,SCATTERED SITES,S43-14326,Seattle Housing Authority,311 Coryell Ct E,Seattle,WA,98112,5110,47.620893,-122.308146,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,1983-01-31T00:00:00.000Z
9843620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6742 Shaffer Ave S,Seattle,WA,98108,3781,47.541925,-122.294519,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
2943620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6737 30th Ave S,Seattle,WA,98108,3167,47.542056,-122.293889,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
3310030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6438 31st Ave SW,Seattle,WA,98126,4219,47.544865,-122.370907,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-03-31T00:00:00.000Z,2009-03-31T00:00:00.000Z
4577030000,SSHP Central,Primeau Place,Seattle Housing Authority,308 14th Ave E,Seattle,WA,98112,5150,47.62121,-122.314445,53,53,53,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1984-06-30T00:00:00.000Z,2011-09-30T00:00:00.000Z
5577030000,SSHP Central,Michaelson Manor,Seattle Housing Authority,320 W Roy St,Seattle,WA,98119,4480,47.626027,-122.361159,57,56,54,96,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-06-30T00:00:00.000Z,2011-09-30T00:00:00.000Z
2513620000,Scattered Site,S42-31025,Seattle Housing Authority,6741 18th Ave SW,Seattle,WA,98106,1628,47.541803,-122.35747,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
8513620000,Scattered Site,S42-31035,Seattle Housing Authority,2311 42nd Ave SW,Seattle,WA,98116,2538,47.582506,-122.385364,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
9513620000,Scattered Site,S42-31018,Seattle Housing Authority,3267 38th Ave SW,Seattle,WA,98126,2241,47.573885,-122.380549,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1910-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
613620000,Scattered Site,S42-31024,Seattle Housing Authority,3225 SW Genesee St,Seattle,WA,98126,2613,47.565127,-122.373926,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1925-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
2763620000,RAINIER VISTA PHASE I,,Seattle Housing Authority,2812 S Nevada St,Seattle,WA,98108,2191,47.56416,-122.297838,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-06-16T00:00:00.000Z,2005-08-31T00:00:00.000Z
4310030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6445 30th Ave SW,Seattle,WA,98126,4216,47.545124,-122.370428,10,2,1,50,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-03-31T00:00:00.000Z,2009-03-31T00:00:00.000Z
7310030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6400 30th Ave SW,Seattle,WA,98126,4216,47.545806,-122.37015,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-02-09T00:00:00.000Z,2009-03-31T00:00:00.000Z
1410030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6420 30th Ave SW,Seattle,WA,98126,4216,47.545536,-122.370064,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-02-09T00:00:00.000Z,2009-03-31T00:00:00.000Z
6123620000,Scattered Site,S42-31041,Seattle Housing Authority,5025 Puget Blvd SW,Seattle,WA,98106,1339,47.556373,-122.361476,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1974-01-01T00:00:00.000Z,1983-11-30T00:00:00.000Z
1133620000,Scattered Site,S42-31086,Seattle Housing Authority,7533 15th Ave SW,Seattle,WA,98106,2076,47.535116,-122.354148,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1988-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
8763620000,RAINIER VISTA PHASE I,,Seattle Housing Authority,2845 S Genesee St,Seattle,WA,98108,1626,47.562696,-122.296922,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-07-08T00:00:00.000Z,2005-08-31T00:00:00.000Z
5423620000,SCATTERED SITES,S43-21020,Seattle Housing Authority,2805 E Cherry St,Seattle,WA,98122,5031,47.607834,-122.295798,12,,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1983-01-01T00:00:00.000Z,1984-01-31T00:00:00.000Z
6213620000,SCATTERED SITES,S42-12324,Seattle Housing Authority,11242 Palatine Ave N,Seattle,WA,98133,8617,47.71182,-122.3566,1,1,0,0,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1956-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
7533620000,Scattered Site,S42-31104,Seattle Housing Authority,818 S Southern St,Seattle,WA,98108,4440,47.529972,-122.321524,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1990-01-01T00:00:00.000Z,1991-04-30T00:00:00.000Z
8533620000,Scattered Site,S42-31105,Seattle Housing Authority,820 S Southern St,Seattle,WA,98108,4440,47.529643,-122.321373,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1990-01-01T00:00:00.000Z,1991-04-30T00:00:00.000Z
733620000,Scattered Site,S42-31113,Seattle Housing Authority,415 S Henderson St,Seattle,WA,98108,4520,47.522885,-122.328948,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1996-02-29T00:00:00.000Z,1996-02-29T00:00:00.000Z
623620000,Scattered Site,S43-31067,Seattle Housing Authority,4308 SW Beveridge Pl,Seattle,WA,98136,1460,47.545124,-122.387387,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-01-01T00:00:00.000Z,1985-06-30T00:00:00.000Z
3253620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6503 30th Ave S,Seattle,WA,98108,3170,47.544249,-122.293874,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
,LONGFELLOW CREEK,Roxhill Court 9420,Seattle Housing Authority,9420 27th Ave SW,Seattle,WA,98126,3965,47.518845,-122.36697,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,2008-12-31T00:00:00.000Z
,LONGFELLOW CREEK,Roxhill Court 9426,Seattle Housing Authority,9426 27th Ave SW,Seattle,WA,98126,3966,47.518797,-122.366973,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,2008-12-31T00:00:00.000Z
,LONGFELLOW CREEK,Roxhill Court 9432,Seattle Housing Authority,9432 27th Ave SW,Seattle,WA,98126,3967,47.518748,-122.366976,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,2008-12-31T00:00:00.000Z
7510030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6433 High Point Dr SW,Seattle,WA,98126,2998,47.545414,-122.368657,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-01-14T00:00:00.000Z,2009-03-31T00:00:00.000Z
9510030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6525 32nd Ave SW,Seattle,WA,98126,3145,47.544457,-122.374035,4,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-12-31T00:00:00.000Z,2009-03-31T00:00:00.000Z
3610030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6547 32nd Ave SW,Seattle,WA,98126,3145,47.544265,-122.374035,3,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-12-12T00:00:00.000Z,2009-03-31T00:00:00.000Z
3313620000,SCATTERED SITES,S42-12224,Seattle Housing Authority,13539 Burke Ave N,Seattle,WA,98133,7712,47.728281,-122.335832,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1980-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
33620000,SCATTERED SITES,S42-13531,Seattle Housing Authority,10705 Linden Ave N,Seattle,WA,98133,8819,47.707268,-122.347662,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1984-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
8759920000,Scattered Site,S43-31107,Seattle Housing Authority,531 S Donovan St,Seattle,WA,98108,4532,47.525463,-122.327424,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1993-01-01T00:00:00.000Z,1986-07-16T00:00:00.000Z
8353620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3102 S Holly St,Seattle,WA,98108,3783,47.54276,-122.293873,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
4963620000,WISTERIA COURT,Wisteria Court,Seattle Housing Authority,7535 24th Ave SW,Seattle,WA,98106,3456,47.534495,-122.36344,8,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1987-01-01T00:00:00.000Z,2003-09-30T00:00:00.000Z
8963620000,WISTERIA COURT,Wisteria Court,Seattle Housing Authority,7552 24th Ave SW,Seattle,WA,98106,1764,47.53408,-122.362955,8,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1987-01-01T00:00:00.000Z,2003-09-30T00:00:00.000Z
1073620000,HIGH POINT PHASE I,,Seattle Housing Authority,6034 Lanham Pl SW,Seattle,WA,98126,2973,47.547492,-122.373245,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-02-28T00:00:00.000Z,2006-05-31T00:00:00.000Z
4073620000,HIGH POINT PHASE I,,Seattle Housing Authority,6056 Lanham Pl SW,Seattle,WA,98126,2973,47.547246,-122.37317,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-02-28T00:00:00.000Z,2006-05-31T00:00:00.000Z
7113620000,SCATTERED SITES,S43-12126,Seattle Housing Authority,14040 Greenwood Ave N,Seattle,WA,98133,6862,47.731798,-122.35531,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1981-01-01T00:00:00.000Z,1981-10-31T00:00:00.000Z
2413620000,SCATTERED SITES,S42-12299,Seattle Housing Authority,9533 Palatine Ave N,Seattle,WA,98103,3019,47.699253,-122.356972,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1976-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
5453620000,ROXBURY REPLACEMENT UNITS,Longfellow Court Cooperative,Seattle Housing Authority,9401 27th Ave SW,Seattle,WA,98126,3961,47.518972,-122.367448,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-01-24T00:00:00.000Z,2001-04-30T00:00:00.000Z
553620000,ROXBURY REPLACEMENT UNITS,Westwood Court Cooperative,Seattle Housing Authority,9409 27th Ave SW,Seattle,WA,98126,3994,47.51891,-122.367452,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-01-24T00:00:00.000Z,2001-04-30T00:00:00.000Z
9073620000,HIGH POINT PHASE I,,Seattle Housing Authority,6059 31st Ave SW,Seattle,WA,98126,2911,47.547346,-122.372219,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-05-31T00:00:00.000Z,2006-05-31T00:00:00.000Z
7558920000,HIGH POINT PHASE II,,Seattle Housing Authority,6523 Sylvan Way SW,Seattle,WA,98126,3140,47.544115,-122.371743,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-08-29T00:00:00.000Z,2009-03-31T00:00:00.000Z
5553620000,NEW HOLLY PHASE II,,Seattle Housing Authority,7139 Holly Park Dr S,Seattle,WA,98118,3527,47.538622,-122.287349,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
4273620000,HIGH POINT PHASE I,,Seattle Housing Authority,5966 32nd Ave SW,Seattle,WA,98126,2918,47.548913,-122.373413,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-08-12T00:00:00.000Z,2006-05-31T00:00:00.000Z
9810030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6558 Sylvan Way SW,Seattle,WA,98126,3100,47.543458,-122.370697,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-04-22T00:00:00.000Z,2009-03-31T00:00:00.000Z
2603620000,SCATTERED SITES,S43-12281,Seattle Housing Authority,10557 Stone Ave N,Seattle,WA,98133,8968,47.706438,-122.342258,6,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1983-01-01T00:00:00.000Z,1983-01-31T00:00:00.000Z
4933620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3039 S Willow St,Seattle,WA,98108,3766,47.540516,-122.293398,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
3373620000,HIGH POINT PHASE I,,Seattle Housing Authority,2716 SW Macarthur Ln,Seattle,WA,98126,3137,47.550459,-122.370027,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-11-11T00:00:00.000Z,2006-05-31T00:00:00.000Z
2020030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6524 30th Ave SW,Seattle,WA,98126,4218,47.543636,-122.369435,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-02-27T00:00:00.000Z,2009-03-31T00:00:00.000Z
1722620000,YESLER TERRACE,001-00144,Seattle Housing Authority,717 Alder St,Seattle,WA,98104,2423,47.602641,-122.324187,5,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
8722620000,YESLER TERRACE,001-00206,Seattle Housing Authority,101 8th Ave,Seattle,WA,98104,2478,47.601699,-122.322702,6,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
4043620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3211 S Willow St,Seattle,WA,98108,5477,47.540511,-122.292691,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
4473620000,HIGH POINT PHASE I,,Seattle Housing Authority,5932 High Point Dr SW,Seattle,WA,98126,2932,47.549034,-122.36891,4,2,1,50,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
5473620000,HIGH POINT PHASE I,,Seattle Housing Authority,5940 High Point Dr SW,Seattle,WA,98126,2932,47.548931,-122.368902,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
1558920000,HIGH POINT PHASE II,,Seattle Housing Authority,3111 SW Holly St,Seattle,WA,98126,4212,47.542702,-122.372729,3,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-07-31T00:00:00.000Z,2009-03-31T00:00:00.000Z
6383620000,SCATTERED SITES,Marinan Manor Apts.,Seattle Housing Authority,748 N 95th St,Seattle,WA,98103,3179,47.698018,-122.348675,10,10,9,90,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-01-01T00:00:00.000Z,2008-12-31T00:00:00.000Z
2813620000,SCATTERED SITES,S42-13372,Seattle Housing Authority,2814 NE 110th St,Seattle,WA,98125,6741,47.708568,-122.297294,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1950-01-01T00:00:00.000Z,1983-11-30T00:00:00.000Z
6143620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3032 S Willow St,Seattle,WA,98108,3770,47.540842,-122.293449,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
2953620000,NEW HOLLY PHASE III,,Seattle Housing Authority,3822 S Holly Park Dr,Seattle,WA,98118,4034,47.536342,-122.284054,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2004-05-07T00:00:00.000Z,2005-03-31T00:00:00.000Z
9243620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2912 S Willow St,Seattle,WA,98108,3773,47.540837,-122.293947,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
9953620000,NEW HOLLY PHASE III,,Seattle Housing Authority,7524 40th Ave S,Seattle,WA,98118,3731,47.534986,-122.28172,6,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2004-07-26T00:00:00.000Z,2005-03-31T00:00:00.000Z
2673620000,HIGH POINT PHASE I,,Seattle Housing Authority,6312 High Point Dr SW,Seattle,WA,98126,3122,47.547692,-122.368887,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
7232620000,YESLER TERRACE,001-00449,Seattle Housing Authority,1043 S Washington St,Seattle,WA,98104,2768,47.600709,-122.318899,6,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
3613620000,SCATTERED SITES,S43-13433,Seattle Housing Authority,12025 33rd Ave NE,Seattle,WA,98125,5660,47.716645,-122.293047,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-01-01T00:00:00.000Z,1984-10-31T00:00:00.000Z
313620000,SCATTERED SITES,S42-12302,Seattle Housing Authority,610 NW 92nd St,Seattle,WA,98117,2152,47.696241,-122.364391,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1981-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
4343620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2942 S Willow St,Seattle,WA,98108,3773,47.540838,-122.293787,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
2443620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2951 S Willow St,Seattle,WA,98108,3771,47.540511,-122.293726,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
5773620000,HIGH POINT PHASE I,,Seattle Housing Authority,6330 29th Ave SW,Seattle,WA,98126,2974,47.546284,-122.369515,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
9773620000,HIGH POINT PHASE I,,Seattle Housing Authority,6329 High Point Dr SW,Seattle,WA,98126,3121,47.546646,-122.36907,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
4213620000,High Rise Phase 3 Limited Partnership,ROSS MANOR,Seattle Housing Authority,1420 Western Ave,Seattle,WA,98101,2084,47.607661,-122.340198,100,100,98,98,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1983-01-31T00:00:00.000Z,1983-01-31T00:00:00.000Z
6332620000,YESLER TERRACE,001-00859,Seattle Housing Authority,1009 Alder St,Seattle,WA,98104,2454,47.603789,-122.321476,9,9,8,88,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-08-31T00:00:00.000Z,1942-08-31T00:00:00.000Z
1792620000,WESTWOOD HEIGHTS,Westwood Heights,Seattle Housing Authority,9455 27th Ave SW,Seattle,WA,98126,3950,47.518551,-122.367473,130,129,128,99,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1971-09-30T00:00:00.000Z,1971-09-30T00:00:00.000Z
3543620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6738 30th Ave S,Seattle,WA,98108,3775,47.542018,-122.293403,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
7163620000,NEW HOLLY PHASE III,,Seattle Housing Authority,4011 S Holden St,Seattle,WA,98118,3718,47.533207,-122.281632,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-03-31T00:00:00.000Z,2005-03-31T00:00:00.000Z
3263620000,NEW HOLLY PHASE III,,Seattle Housing Authority,4018 S Chicago St,Seattle,WA,98118,4033,47.532784,-122.28136,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-03-31T00:00:00.000Z,2005-03-31T00:00:00.000Z
1873620000,HIGH POINT PHASE I,,Seattle Housing Authority,6345 High Point Dr SW,Seattle,WA,98126,3121,47.546525,-122.369027,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
5873620000,HIGH POINT PHASE I,Calugas Apartments,Seattle Housing Authority,6025 Lanham Pl SW,Seattle,WA,98126,2975,47.547298,-122.37368,36,30,30,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-03-01T00:00:00.000Z,2006-05-31T00:00:00.000Z
6249030000,Rainier Vista Phase III,,Seattle Housing Authority,4117 30th Ave S,Seattle,WA,98108,1670,47.566128,-122.296024,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2012-04-30T00:00:00.000Z,2012-04-30T00:00:00.000Z
9992620000,TRI-COURT,TRI COURT,Seattle Housing Authority,724 N 143rd St,Seattle,WA,98133,6971,47.732447,-122.349825,29,29,29,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1971-06-30T00:00:00.000Z,1971-06-30T00:00:00.000Z
9792620000,JACKSON PARK VILLAGE,F24-14368,Seattle Housing Authority,14368 30th Ave NE,Seattle,WA,98125,3527,47.73336,-122.296276,5,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1970-12-31T00:00:00.000Z,1970-12-31T00:00:00.000Z
6543620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3023 S Holly Pl,Seattle,WA,98108,3778,47.541685,-122.293483,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
5643620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3036 S Brighton St,Seattle,WA,98108,3777,47.541458,-122.294983,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
8263620000,NEW HOLLY PHASE III,,Seattle Housing Authority,7607 Rockery Dr S,Seattle,WA,98118,3737,47.534602,-122.282905,6,3,3,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-03-30T00:00:00.000Z,2005-03-31T00:00:00.000Z
8149030000,Rainier Vista Phase III,,Seattle Housing Authority,3050 S Genesee St,Seattle,WA,98108,1629,47.564393,-122.293967,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2012-04-30T00:00:00.000Z,2012-04-30T00:00:00.000Z
8892620000,CEDARVALE VILLAGE,F26-00005,Seattle Housing Authority,11219 Roosevelt Way NE,Seattle,WA,98125,6208,47.71065,-122.318123,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1971-01-31T00:00:00.000Z,1971-01-31T00:00:00.000Z
7643620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3013 S Holly St,Seattle,WA,98108,3779,47.542451,-122.294581,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
8643620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3101 S Holly St,Seattle,WA,98108,3785,47.542439,-122.29377,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
3463620000,NEW HOLLY PHASE III,,Seattle Housing Authority,7447 Rockery Dr S,Seattle,WA,98118,3710,47.535678,-122.28279,3,3,3,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-03-31T00:00:00.000Z,2005-03-31T00:00:00.000Z
8083620000,HIGH POINT PHASE I,,Seattle Housing Authority,6301 29th Ave SW,Seattle,WA,98126,2974,47.54685,-122.370192,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
